"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"45-49 years"	"45-49"	"Alcoholic liver disease (K70)"	"GR113-094"	2356	22158005	10.6
	"45-49 years"	"45-49"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	1190	22158005	5.4
	"45-49 years"	"45-49"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	47	22158005	0.2
	"45-49 years"	"45-49"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	727	22158005	3.3
	"45-49 years"	"45-49"	"Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01,N04)"	"GR113-098"	0	22158005	Unreliable
	"45-49 years"	"45-49"	"Chronic glomerulonephritis, nephritis and nephropathy not specified as acute or chronic, and renal sclerosis unspecified (N02-N03,N05-N07,N26)"	"GR113-099"	12	22158005	Unreliable
	"45-49 years"	"45-49"	"Renal failure (N17-N19)"	"GR113-100"	715	22158005	3.2
	"45-49 years"	"45-49"	"Other disorders of kidney (N25,N27)"	"GR113-101"	0	22158005	Unreliable
	"45-49 years"	"45-49"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	17	22158005	Unreliable
	"45-49 years"	"45-49"	"#Hyperplasia of prostate (N40)"	"GR113-103"	0	22158005	Unreliable
	"45-49 years"	"45-49"	"#Inflammatory diseases of female pelvic organs (N70-N76)"	"GR113-104"	7	22158005	Unreliable
	"45-49 years"	"45-49"	"#Pregnancy, childbirth and the puerperium (O00-O99)"	"GR113-105"	42	22158005	0.2
	"45-49 years"	"45-49"	"Pregnancy with abortive outcome (O00-O07)"	"GR113-106"	0	22158005	Unreliable
	"45-49 years"	"45-49"	"Other complications of pregnancy, childbirth and the puerperium (O10-O99)"	"GR113-107"	42	22158005	0.2
	"45-49 years"	"45-49"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	3	22158005	Unreliable
	"45-49 years"	"45-49"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	294	22158005	1.3
	"45-49 years"	"45-49"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	877	22158005	4.0
	"45-49 years"	"45-49"	"All other diseases (Residual) "	"GR113-111"	6719	22158005	30.3
	"45-49 years"	"45-49"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	10107	22158005	45.6
	"45-49 years"	"45-49"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	2948	22158005	13.3
	"45-49 years"	"45-49"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	2639	22158005	11.9
	"45-49 years"	"45-49"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	101	22158005	0.5
	"45-49 years"	"45-49"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	208	22158005	0.9
	"45-49 years"	"45-49"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	7159	22158005	32.3
	"45-49 years"	"45-49"	"Falls (W00-W19)"	"GR113-118"	559	22158005	2.5
	"45-49 years"	"45-49"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	46	22158005	0.2
	"45-49 years"	"45-49"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	238	22158005	1.1
	"45-49 years"	"45-49"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	184	22158005	0.8
	"45-49 years"	"45-49"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	5266	22158005	23.8
	"45-49 years"	"45-49"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	866	22158005	3.9
	"45-49 years"	"45-49"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	4282	22158005	19.3
	"45-49 years"	"45-49"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	1919	22158005	8.7
	"45-49 years"	"45-49"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	2363	22158005	10.7
	"45-49 years"	"45-49"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	1132	22158005	5.1
	"45-49 years"	"45-49"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	630	22158005	2.8
	"45-49 years"	"45-49"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	502	22158005	2.3
	"45-49 years"	"45-49"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	55	22158005	0.2
	"45-49 years"	"45-49"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	691	22158005	3.1
	"45-49 years"	"45-49"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	12	22158005	Unreliable
	"45-49 years"	"45-49"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	679	22158005	3.1
	"45-49 years"	"45-49"	"#Operations of war and their sequelae (Y36,Y89.1)"	"GR113-134"	0	22158005	Unreliable
	"45-49 years"	"45-49"	"#Complications of medical and surgical care (Y40-Y84,Y88)"	"GR113-135"	115	22158005	0.5
	"45-49 years"	"45-49"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	49	22158005	0.2
	"50-54 years"	"50-54"	"#Salmonella infections (A01-A02)"	"GR113-001"	2	22560198	Unreliable
	"50-54 years"	"50-54"	"#Shigellosis and amebiasis (A03,A06)"	"GR113-002"	0	22560198	Unreliable
	"50-54 years"	"50-54"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	177	22560198	0.8
	"50-54 years"	"50-54"	"#Tuberculosis (A16-A19)"	"GR113-004"	32	22560198	0.1
	"50-54 years"	"50-54"	"Respiratory tuberculosis (A16)"	"GR113-005"	19	22560198	Unreliable
	"50-54 years"	"50-54"	"Other tuberculosis (A17-A19)"	"GR113-006"	13	22560198	Unreliable
	"50-54 years"	"50-54"	"#Whooping cough (A37)"	"GR113-007"	0	22560198	Unreliable
	"50-54 years"	"50-54"	"#Scarlet fever and erysipelas (A38,A46)"	"GR113-008"	0	22560198	Unreliable
	"50-54 years"	"50-54"	"#Meningococcal infection (A39)"	"GR113-009"	2	22560198	Unreliable
	"50-54 years"	"50-54"	"#Septicemia (A40-A41)"	"GR113-010"	1564	22560198	6.9
	"50-54 years"	"50-54"	"#Syphilis (A50-A53)"	"GR113-011"	6	22560198	Unreliable
	"50-54 years"	"50-54"	"#Acute poliomyelitis (A80)"	"GR113-012"	0	22560198	Unreliable
	"50-54 years"	"50-54"	"#Arthropod-borne viral encephalitis (A83-A84,A85.2)"	"GR113-013"	0	22560198	Unreliable
	"50-54 years"	"50-54"	"#Measles (B05)"	"GR113-014"	0	22560198	Unreliable
	"50-54 years"	"50-54"	"#Viral hepatitis (B15-B19)"	"GR113-015"	1552	22560198	6.9
	"50-54 years"	"50-54"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	1397	22560198	6.2
	"50-54 years"	"50-54"	"#Malaria (B50-B54)"	"GR113-017"	0	22560198	Unreliable
	"50-54 years"	"50-54"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	280	22560198	1.2
	"50-54 years"	"50-54"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	32262	22560198	143.0
	"50-54 years"	"50-54"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	759	22560198	3.4
	"50-54 years"	"50-54"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	1036	22560198	4.6
	"50-54 years"	"50-54"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	677	22560198	3.0
	"50-54 years"	"50-54"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	3248	22560198	14.4
	"50-54 years"	"50-54"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	1863	22560198	8.3
	"50-54 years"	"50-54"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	1888	22560198	8.4
	"50-54 years"	"50-54"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	277	22560198	1.2
	"50-54 years"	"50-54"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	8068	22560198	35.8
	"50-54 years"	"50-54"	"Malignant melanoma of skin (C43)"	"GR113-028"	629	22560198	2.8
	"50-54 years"	"50-54"	"Malignant neoplasm of breast (C50)"	"GR113-029"	3583	22560198	15.9
	"50-54 years"	"50-54"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	485	22560198	2.1
	"50-54 years"	"50-54"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	455	22560198	2.0
	"50-54 years"	"50-54"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	986	22560198	4.4
	"50-54 years"	"50-54"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	331	22560198	1.5
	"50-54 years"	"50-54"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	794	22560198	3.5
	"50-54 years"	"50-54"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	372	22560198	1.6
	"50-54 years"	"50-54"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	1185	22560198	5.3
	"50-54 years"	"50-54"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	2132	22560198	9.5
	"50-54 years"	"50-54"	"Hodgkin's disease (C81)"	"GR113-038"	66	22560198	0.3
	"50-54 years"	"50-54"	"Non-Hodgkin's lymphoma (C82-C85)"	"GR113-039"	767	22560198	3.4
	"50-54 years"	"50-54"	"Leukemia (C91-C95)"	"GR113-040"	860	22560198	3.8
	"50-54 years"	"50-54"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	437	22560198	1.9
	"50-54 years"	"50-54"	"Other and unspecified malignant neoplasms of lymphoid, hematopoietic and related tissue (C96)"	"GR113-042"	2	22560198	Unreliable
	"50-54 years"	"50-54"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	3494	22560198	15.5
	"50-54 years"	"50-54"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	410	22560198	1.8
	"50-54 years"	"50-54"	"#Anemias (D50-D64)"	"GR113-045"	152	22560198	0.7
	"50-54 years"	"50-54"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	3724	22560198	16.5
	"50-54 years"	"50-54"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	68	22560198	0.3
	"50-54 years"	"50-54"	"Malnutrition (E40-E46)"	"GR113-048"	62	22560198	0.3
	"50-54 years"	"50-54"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	6	22560198	Unreliable
	"50-54 years"	"50-54"	"#Meningitis (G00,G03)"	"GR113-050"	66	22560198	0.3
	"50-54 years"	"50-54"	"#Parkinson's disease (G20-G21)"	"GR113-051"	46	22560198	0.2
	"50-54 years"	"50-54"	"#Alzheimer's disease (G30)"	"GR113-052"	82	22560198	0.4
	"50-54 years"	"50-54"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	27518	22560198	122.0
	"50-54 years"	"50-54"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	22538	22560198	99.9
	"50-54 years"	"50-54"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	101	22560198	0.4
	"50-54 years"	"50-54"	"Hypertensive heart disease (I11)"	"GR113-056"	2422	22560198	10.7
	"50-54 years"	"50-54"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	142	22560198	0.6
	"50-54 years"	"50-54"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	14441	22560198	64.0
	"50-54 years"	"50-54"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	5423	22560198	24.0
	"50-54 years"	"50-54"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	195	22560198	0.9
	"50-54 years"	"50-54"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	8823	22560198	39.1
	"50-54 years"	"50-54"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	4019	22560198	17.8
	"50-54 years"	"50-54"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	4804	22560198	21.3
	"50-54 years"	"50-54"	"Other heart diseases (I26-I51)"	"GR113-064"	5432	22560198	24.1
	"50-54 years"	"50-54"	"Acute and subacute endocarditis (I33)"	"GR113-065"	77	22560198	0.3
	"50-54 years"	"50-54"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	59	22560198	0.3
	"50-54 years"	"50-54"	"Heart failure (I50)"	"GR113-067"	695	22560198	3.1
	"50-54 years"	"50-54"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	4601	22560198	20.4
	"50-54 years"	"50-54"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	832	22560198	3.7
	"50-54 years"	"50-54"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	3473	22560198	15.4
	"50-54 years"	"50-54"	"#Atherosclerosis (I70)"	"GR113-071"	90	22560198	0.4
	"50-54 years"	"50-54"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	585	22560198	2.6
	"50-54 years"	"50-54"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	364	22560198	1.6
	"50-54 years"	"50-54"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	221	22560198	1.0
	"50-54 years"	"50-54"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	369	22560198	1.6
	"50-54 years"	"50-54"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	1374	22560198	6.1
	"50-54 years"	"50-54"	"Influenza (J09-J11)"	"GR113-077"	98	22560198	0.4
	"50-54 years"	"50-54"	"Pneumonia (J12-J18)"	"GR113-078"	1276	22560198	5.7
	"50-54 years"	"50-54"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	9	22560198	Unreliable
	"50-54 years"	"50-54"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	9	22560198	Unreliable
	"50-54 years"	"50-54"	"Other and unspecified acute lower respiratory infections (J22,U04)"	"GR113-081"	0	22560198	Unreliable
	"50-54 years"	"50-54"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	3270	22560198	14.5
	"50-54 years"	"50-54"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	10	22560198	Unreliable
	"50-54 years"	"50-54"	"Emphysema (J43)"	"GR113-084"	276	22560198	1.2
	"50-54 years"	"50-54"	"Asthma (J45-J46)"	"GR113-085"	282	22560198	1.2
	"50-54 years"	"50-54"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	2702	22560198	12.0
	"50-54 years"	"50-54"	"#Pneumoconioses and chemical effects (J60-J66,J68)"	"GR113-087"	6	22560198	Unreliable
	"50-54 years"	"50-54"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	346	22560198	1.5
	"50-54 years"	"50-54"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	933	22560198	4.1
	"50-54 years"	"50-54"	"#Peptic ulcer (K25-K28)"	"GR113-090"	139	22560198	0.6
	"50-54 years"	"50-54"	"#Diseases of appendix (K35-K38)"	"GR113-091"	23	22560198	0.1
	"50-54 years"	"50-54"	"#Hernia (K40-K46)"	"GR113-092"	66	22560198	0.3
	"50-54 years"	"50-54"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	5318	22560198	23.6
	"50-54 years"	"50-54"	"Alcoholic liver disease (K70)"	"GR113-094"	3268	22560198	14.5
	"50-54 years"	"50-54"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	2050	22560198	9.1
	"50-54 years"	"50-54"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	50	22560198	0.2
	"50-54 years"	"50-54"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	1257	22560198	5.6
	"50-54 years"	"50-54"	"Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01,N04)"	"GR113-098"	10	22560198	Unreliable
	"50-54 years"	"50-54"	"Chronic glomerulonephritis, nephritis and nephropathy not specified as acute or chronic, and renal sclerosis unspecified (N02-N03,N05-N07,N26)"	"GR113-099"	18	22560198	Unreliable
	"50-54 years"	"50-54"	"Renal failure (N17-N19)"	"GR113-100"	1227	22560198	5.4
	"50-54 years"	"50-54"	"Other disorders of kidney (N25,N27)"	"GR113-101"	2	22560198	Unreliable
	"50-54 years"	"50-54"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	35	22560198	0.2
	"50-54 years"	"50-54"	"#Hyperplasia of prostate (N40)"	"GR113-103"	0	22560198	Unreliable
	"50-54 years"	"50-54"	"#Inflammatory diseases of female pelvic organs (N70-N76)"	"GR113-104"	5	22560198	Unreliable
	"50-54 years"	"50-54"	"#Pregnancy, childbirth and the puerperium (O00-O99)"	"GR113-105"	65	22560198	0.3
	"50-54 years"	"50-54"	"Pregnancy with abortive outcome (O00-O07)"	"GR113-106"	0	22560198	Unreliable
	"50-54 years"	"50-54"	"Other complications of pregnancy, childbirth and the puerperium (O10-O99)"	"GR113-107"	65	22560198	0.3
	"50-54 years"	"50-54"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	0	22560198	Unreliable
	"50-54 years"	"50-54"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	393	22560198	1.7
	"50-54 years"	"50-54"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	1181	22560198	5.2
	"50-54 years"	"50-54"	"All other diseases (Residual) "	"GR113-111"	10460	22560198	46.4
	"50-54 years"	"50-54"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	10642	22560198	47.2
	"50-54 years"	"50-54"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	3170	22560198	14.1
	"50-54 years"	"50-54"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	2846	22560198	12.6
	"50-54 years"	"50-54"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	108	22560198	0.5
	"50-54 years"	"50-54"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	216	22560198	1.0
	"50-54 years"	"50-54"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	7472	22560198	33.1
	"50-54 years"	"50-54"	"Falls (W00-W19)"	"GR113-118"	809	22560198	3.6
	"50-54 years"	"50-54"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	41	22560198	0.2
	"50-54 years"	"50-54"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	241	22560198	1.1
	"50-54 years"	"50-54"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	229	22560198	1.0
	"50-54 years"	"50-54"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	5113	22560198	22.7
	"50-54 years"	"50-54"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	1039	22560198	4.6
	"50-54 years"	"50-54"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	4576	22560198	20.3
	"50-54 years"	"50-54"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	2181	22560198	9.7
	"50-54 years"	"50-54"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	2395	22560198	10.6
	"50-54 years"	"50-54"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	920	22560198	4.1
	"50-54 years"	"50-54"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	517	22560198	2.3
	"50-54 years"	"50-54"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	403	22560198	1.8
	"50-54 years"	"50-54"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	41	22560198	0.2
	"50-54 years"	"50-54"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	608	22560198	2.7
	"50-54 years"	"50-54"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	17	22560198	Unreliable
	"50-54 years"	"50-54"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	591	22560198	2.6
	"50-54 years"	"50-54"	"#Operations of war and their sequelae (Y36,Y89.1)"	"GR113-134"	0	22560198	Unreliable
	"50-54 years"	"50-54"	"#Complications of medical and surgical care (Y40-Y84,Y88)"	"GR113-135"	147	22560198	0.7
	"50-54 years"	"50-54"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	106	22560198	0.5
	"55-59 years"	"55-59"	"#Salmonella infections (A01-A02)"	"GR113-001"	1	20255548	Unreliable
	"55-59 years"	"55-59"	"#Shigellosis and amebiasis (A03,A06)"	"GR113-002"	0	20255548	Unreliable
	"55-59 years"	"55-59"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	284	20255548	1.4
	"55-59 years"	"55-59"	"#Tuberculosis (A16-A19)"	"GR113-004"	49	20255548	0.2
	"55-59 years"	"55-59"	"Respiratory tuberculosis (A16)"	"GR113-005"	33	20255548	0.2
	"55-59 years"	"55-59"	"Other tuberculosis (A17-A19)"	"GR113-006"	16	20255548	Unreliable
	"55-59 years"	"55-59"	"#Whooping cough (A37)"	"GR113-007"	0	20255548	Unreliable
	"55-59 years"	"55-59"	"#Scarlet fever and erysipelas (A38,A46)"	"GR113-008"	0	20255548	Unreliable
	"55-59 years"	"55-59"	"#Meningococcal infection (A39)"	"GR113-009"	6	20255548	Unreliable
	"55-59 years"	"55-59"	"#Septicemia (A40-A41)"	"GR113-010"	2141	20255548	10.6
	"55-59 years"	"55-59"	"#Syphilis (A50-A53)"	"GR113-011"	4	20255548	Unreliable
	"55-59 years"	"55-59"	"#Acute poliomyelitis (A80)"	"GR113-012"	0	20255548	Unreliable
	"55-59 years"	"55-59"	"#Arthropod-borne viral encephalitis (A83-A84,A85.2)"	"GR113-013"	0	20255548	Unreliable
	"55-59 years"	"55-59"	"#Measles (B05)"	"GR113-014"	0	20255548	Unreliable
	"55-59 years"	"55-59"	"#Viral hepatitis (B15-B19)"	"GR113-015"	2088	20255548	10.3
	"55-59 years"	"55-59"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	1110	20255548	5.5
	"55-59 years"	"55-59"	"#Malaria (B50-B54)"	"GR113-017"	0	20255548	Unreliable
	"55-59 years"	"55-59"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	386	20255548	1.9
	"55-59 years"	"55-59"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	47923	20255548	236.6
	"55-59 years"	"55-59"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	1124	20255548	5.5
	"55-59 years"	"55-59"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	1583	20255548	7.8
	"55-59 years"	"55-59"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	881	20255548	4.3
	"55-59 years"	"55-59"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	4336	20255548	21.4
	"55-59 years"	"55-59"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	3266	20255548	16.1
	"55-59 years"	"55-59"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	3162	20255548	15.6
	"55-59 years"	"55-59"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	462	20255548	2.3
	"55-59 years"	"55-59"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	12915	20255548	63.8
	"55-59 years"	"55-59"	"Malignant melanoma of skin (C43)"	"GR113-028"	828	20255548	4.1
	"55-59 years"	"55-59"	"Malignant neoplasm of breast (C50)"	"GR113-029"	4310	20255548	21.3
	"55-59 years"	"55-59"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	445	20255548	2.2
	"55-59 years"	"55-59"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	818	20255548	4.0
	"55-59 years"	"55-59"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	1341	20255548	6.6
	"55-59 years"	"55-59"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	842	20255548	4.2
	"55-59 years"	"55-59"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	1235	20255548	6.1
	"55-59 years"	"55-59"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	686	20255548	3.4
	"55-59 years"	"55-59"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	1606	20255548	7.9
	"55-59 years"	"55-59"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	3125	20255548	15.4
	"55-59 years"	"55-59"	"Hodgkin's disease (C81)"	"GR113-038"	72	20255548	0.4
	"55-59 years"	"55-59"	"Non-Hodgkin's lymphoma (C82-C85)"	"GR113-039"	1190	20255548	5.9
	"55-59 years"	"55-59"	"Leukemia (C91-C95)"	"GR113-040"	1116	20255548	5.5
	"55-59 years"	"55-59"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	743	20255548	3.7
	"55-59 years"	"55-59"	"Other and unspecified malignant neoplasms of lymphoid, hematopoietic and related tissue (C96)"	"GR113-042"	4	20255548	Unreliable
