"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"45-49 years"	"45-49"	"Hypertensive heart disease (I11)"	"GR113-056"	1050	20698983	5.1
	"45-49 years"	"45-49"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	64	20698983	0.3
	"45-49 years"	"45-49"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	9461	20698983	45.7
	"45-49 years"	"45-49"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	4097	20698983	19.8
	"45-49 years"	"45-49"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	120	20698983	0.6
	"45-49 years"	"45-49"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	5244	20698983	25.3
	"45-49 years"	"45-49"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	1838	20698983	8.9
	"45-49 years"	"45-49"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	3406	20698983	16.5
	"45-49 years"	"45-49"	"Other heart diseases (I26-I51)"	"GR113-064"	3708	20698983	17.9
	"45-49 years"	"45-49"	"Acute and subacute endocarditis (I33)"	"GR113-065"	93	20698983	0.4
	"45-49 years"	"45-49"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	57	20698983	0.3
	"45-49 years"	"45-49"	"Heart failure (I50)"	"GR113-067"	353	20698983	1.7
	"45-49 years"	"45-49"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	3205	20698983	15.5
	"45-49 years"	"45-49"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	385	20698983	1.9
	"45-49 years"	"45-49"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	2507	20698983	12.1
	"45-49 years"	"45-49"	"#Atherosclerosis (I70)"	"GR113-071"	65	20698983	0.3
	"45-49 years"	"45-49"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	421	20698983	2.0
	"45-49 years"	"45-49"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	287	20698983	1.4
	"45-49 years"	"45-49"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	134	20698983	0.6
	"45-49 years"	"45-49"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	222	20698983	1.1
	"45-49 years"	"45-49"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	810	20698983	3.9
	"45-49 years"	"45-49"	"Influenza (J09-J11)"	"GR113-077"	8	20698983	Unreliable
	"45-49 years"	"45-49"	"Pneumonia (J12-J18)"	"GR113-078"	802	20698983	3.9
	"45-49 years"	"45-49"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	4	20698983	Unreliable
	"45-49 years"	"45-49"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	4	20698983	Unreliable
	"45-49 years"	"45-49"	"Other and unspecified acute lower respiratory infections (J22,U04)"	"GR113-081"	0	20698983	Unreliable
	"45-49 years"	"45-49"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1127	20698983	5.4
	"45-49 years"	"45-49"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	21	20698983	0.1
	"45-49 years"	"45-49"	"Emphysema (J43)"	"GR113-084"	141	20698983	0.7
	"45-49 years"	"45-49"	"Asthma (J45-J46)"	"GR113-085"	279	20698983	1.3
	"45-49 years"	"45-49"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	686	20698983	3.3
	"45-49 years"	"45-49"	"#Pneumoconioses and chemical effects (J60-J66,J68)"	"GR113-087"	3	20698983	Unreliable
	"45-49 years"	"45-49"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	142	20698983	0.7
	"45-49 years"	"45-49"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	542	20698983	2.6
	"45-49 years"	"45-49"	"#Peptic ulcer (K25-K28)"	"GR113-090"	137	20698983	0.7
	"45-49 years"	"45-49"	"#Diseases of appendix (K35-K38)"	"GR113-091"	25	20698983	0.1
	"45-49 years"	"45-49"	"#Hernia (K40-K46)"	"GR113-092"	24	20698983	0.1
	"45-49 years"	"45-49"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	3557	20698983	17.2
	"45-49 years"	"45-49"	"Alcoholic liver disease (K70)"	"GR113-094"	2121	20698983	10.2
	"45-49 years"	"45-49"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	1436	20698983	6.9
	"45-49 years"	"45-49"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	69	20698983	0.3
	"45-49 years"	"45-49"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	749	20698983	3.6
	"45-49 years"	"45-49"	"Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01,N04)"	"GR113-098"	1	20698983	Unreliable
	"45-49 years"	"45-49"	"Chronic glomerulonephritis, nephritis and nephropathy not specified as acute or chronic, and renal sclerosis unspecified (N02-N03,N05-N07,N26)"	"GR113-099"	15	20698983	Unreliable
	"45-49 years"	"45-49"	"Renal failure (N17-N19)"	"GR113-100"	729	20698983	3.5
	"45-49 years"	"45-49"	"Other disorders of kidney (N25,N27)"	"GR113-101"	4	20698983	Unreliable
	"45-49 years"	"45-49"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	21	20698983	0.1
	"45-49 years"	"45-49"	"#Hyperplasia of prostate (N40)"	"GR113-103"	0	20698983	Unreliable
	"45-49 years"	"45-49"	"#Inflammatory diseases of female pelvic organs (N70-N76)"	"GR113-104"	9	20698983	Unreliable
	"45-49 years"	"45-49"	"#Pregnancy, childbirth and the puerperium (O00-O99)"	"GR113-105"	5	20698983	Unreliable
	"45-49 years"	"45-49"	"Pregnancy with abortive outcome (O00-O07)"	"GR113-106"	0	20698983	Unreliable
	"45-49 years"	"45-49"	"Other complications of pregnancy, childbirth and the puerperium (O10-O99)"	"GR113-107"	5	20698983	Unreliable
	"45-49 years"	"45-49"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	3	20698983	Unreliable
	"45-49 years"	"45-49"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	303	20698983	1.5
	"45-49 years"	"45-49"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	1882	20698983	9.1
	"45-49 years"	"45-49"	"All other diseases (Residual) "	"GR113-111"	6667	20698983	32.2
	"45-49 years"	"45-49"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	7469	20698983	36.1
	"45-49 years"	"45-49"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	3379	20698983	16.3
	"45-49 years"	"45-49"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	3011	20698983	14.5
	"45-49 years"	"45-49"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	142	20698983	0.7
	"45-49 years"	"45-49"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	226	20698983	1.1
	"45-49 years"	"45-49"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	4090	20698983	19.8
	"45-49 years"	"45-49"	"Falls (W00-W19)"	"GR113-118"	520	20698983	2.5
	"45-49 years"	"45-49"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	61	20698983	0.3
	"45-49 years"	"45-49"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	214	20698983	1.0
	"45-49 years"	"45-49"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	213	20698983	1.0
	"45-49 years"	"45-49"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	2266	20698983	10.9
	"45-49 years"	"45-49"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	816	20698983	3.9
	"45-49 years"	"45-49"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	3260	20698983	15.7
	"45-49 years"	"45-49"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	1552	20698983	7.5
	"45-49 years"	"45-49"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	1708	20698983	8.3
	"45-49 years"	"45-49"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	1463	20698983	7.1
	"45-49 years"	"45-49"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	552	20698983	2.7
	"45-49 years"	"45-49"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	911	20698983	4.4
	"45-49 years"	"45-49"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	33	20698983	0.2
	"45-49 years"	"45-49"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	619	20698983	3.0
	"45-49 years"	"45-49"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	16	20698983	Unreliable
	"45-49 years"	"45-49"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	603	20698983	2.9
	"45-49 years"	"45-49"	"#Operations of war and their sequelae (Y36,Y89.1)"	"GR113-134"	1	20698983	Unreliable
	"45-49 years"	"45-49"	"#Complications of medical and surgical care (Y40-Y84,Y88)"	"GR113-135"	142	20698983	0.7
	"45-49 years"	"45-49"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	8	20698983	Unreliable
	"50-54 years"	"50-54"	"#Salmonella infections (A01-A02)"	"GR113-001"	2	18687285	Unreliable
	"50-54 years"	"50-54"	"#Shigellosis and amebiasis (A03,A06)"	"GR113-002"	2	18687285	Unreliable
	"50-54 years"	"50-54"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	33	18687285	0.2
	"50-54 years"	"50-54"	"#Tuberculosis (A16-A19)"	"GR113-004"	47	18687285	0.3
	"50-54 years"	"50-54"	"Respiratory tuberculosis (A16)"	"GR113-005"	34	18687285	0.2
	"50-54 years"	"50-54"	"Other tuberculosis (A17-A19)"	"GR113-006"	13	18687285	Unreliable
	"50-54 years"	"50-54"	"#Whooping cough (A37)"	"GR113-007"	0	18687285	Unreliable
	"50-54 years"	"50-54"	"#Scarlet fever and erysipelas (A38,A46)"	"GR113-008"	0	18687285	Unreliable
	"50-54 years"	"50-54"	"#Meningococcal infection (A39)"	"GR113-009"	4	18687285	Unreliable
	"50-54 years"	"50-54"	"#Septicemia (A40-A41)"	"GR113-010"	1140	18687285	6.1
	"50-54 years"	"50-54"	"#Syphilis (A50-A53)"	"GR113-011"	1	18687285	Unreliable
	"50-54 years"	"50-54"	"#Acute poliomyelitis (A80)"	"GR113-012"	0	18687285	Unreliable
	"50-54 years"	"50-54"	"#Arthropod-borne viral encephalitis (A83-A84,A85.2)"	"GR113-013"	1	18687285	Unreliable
	"50-54 years"	"50-54"	"#Measles (B05)"	"GR113-014"	0	18687285	Unreliable
	"50-54 years"	"50-54"	"#Viral hepatitis (B15-B19)"	"GR113-015"	959	18687285	5.1
	"50-54 years"	"50-54"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	1609	18687285	8.6
	"50-54 years"	"50-54"	"#Malaria (B50-B54)"	"GR113-017"	0	18687285	Unreliable
	"50-54 years"	"50-54"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	356	18687285	1.9
	"50-54 years"	"50-54"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	30363	18687285	162.5
	"50-54 years"	"50-54"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	649	18687285	3.5
	"50-54 years"	"50-54"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	916	18687285	4.9
	"50-54 years"	"50-54"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	675	18687285	3.6
	"50-54 years"	"50-54"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	2804	18687285	15.0
	"50-54 years"	"50-54"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	1073	18687285	5.7
	"50-54 years"	"50-54"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	1577	18687285	8.4
	"50-54 years"	"50-54"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	270	18687285	1.4
	"50-54 years"	"50-54"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	7786	18687285	41.7
	"50-54 years"	"50-54"	"Malignant melanoma of skin (C43)"	"GR113-028"	672	18687285	3.6
	"50-54 years"	"50-54"	"Malignant neoplasm of breast (C50)"	"GR113-029"	3803	18687285	20.4
	"50-54 years"	"50-54"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	478	18687285	2.6
	"50-54 years"	"50-54"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	374	18687285	2.0
	"50-54 years"	"50-54"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	1016	18687285	5.4
	"50-54 years"	"50-54"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	313	18687285	1.7
	"50-54 years"	"50-54"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	813	18687285	4.4
	"50-54 years"	"50-54"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	314	18687285	1.7
	"50-54 years"	"50-54"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	1121	18687285	6.0
	"50-54 years"	"50-54"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	2390	18687285	12.8
	"50-54 years"	"50-54"	"Hodgkin's disease (C81)"	"GR113-038"	91	18687285	0.5
	"50-54 years"	"50-54"	"Non-Hodgkin's lymphoma (C82-C85)"	"GR113-039"	1021	18687285	5.5
	"50-54 years"	"50-54"	"Leukemia (C91-C95)"	"GR113-040"	845	18687285	4.5
	"50-54 years"	"50-54"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	430	18687285	2.3
	"50-54 years"	"50-54"	"Other and unspecified malignant neoplasms of lymphoid, hematopoietic and related tissue (C96)"	"GR113-042"	3	18687285	Unreliable
	"50-54 years"	"50-54"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	3319	18687285	17.8
	"50-54 years"	"50-54"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	415	18687285	2.2
	"50-54 years"	"50-54"	"#Anemias (D50-D64)"	"GR113-045"	120	18687285	0.6
	"50-54 years"	"50-54"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	3280	18687285	17.6
	"50-54 years"	"50-54"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	62	18687285	0.3
	"50-54 years"	"50-54"	"Malnutrition (E40-E46)"	"GR113-048"	57	18687285	0.3
	"50-54 years"	"50-54"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	5	18687285	Unreliable
	"50-54 years"	"50-54"	"#Meningitis (G00,G03)"	"GR113-050"	50	18687285	0.3
	"50-54 years"	"50-54"	"#Parkinson's disease (G20-G21)"	"GR113-051"	32	18687285	0.2
	"50-54 years"	"50-54"	"#Alzheimer's disease (G30)"	"GR113-052"	56	18687285	0.3
	"50-54 years"	"50-54"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	26682	18687285	142.8
	"50-54 years"	"50-54"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	22009	18687285	117.8
	"50-54 years"	"50-54"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	125	18687285	0.7
	"50-54 years"	"50-54"	"Hypertensive heart disease (I11)"	"GR113-056"	1414	18687285	7.6
	"50-54 years"	"50-54"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	82	18687285	0.4
	"50-54 years"	"50-54"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	15612	18687285	83.5
	"50-54 years"	"50-54"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	6720	18687285	36.0
	"50-54 years"	"50-54"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	187	18687285	1.0
	"50-54 years"	"50-54"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	8705	18687285	46.6
	"50-54 years"	"50-54"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	3209	18687285	17.2
	"50-54 years"	"50-54"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	5496	18687285	29.4
	"50-54 years"	"50-54"	"Other heart diseases (I26-I51)"	"GR113-064"	4776	18687285	25.6
	"50-54 years"	"50-54"	"Acute and subacute endocarditis (I33)"	"GR113-065"	93	18687285	0.5
	"50-54 years"	"50-54"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	54	18687285	0.3
	"50-54 years"	"50-54"	"Heart failure (I50)"	"GR113-067"	601	18687285	3.2
	"50-54 years"	"50-54"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	4028	18687285	21.6
	"50-54 years"	"50-54"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	546	18687285	2.9
	"50-54 years"	"50-54"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	3403	18687285	18.2
	"50-54 years"	"50-54"	"#Atherosclerosis (I70)"	"GR113-071"	121	18687285	0.6
	"50-54 years"	"50-54"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	603	18687285	3.2
	"50-54 years"	"50-54"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	374	18687285	2.0
	"50-54 years"	"50-54"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	229	18687285	1.2
	"50-54 years"	"50-54"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	232	18687285	1.2
	"50-54 years"	"50-54"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	991	18687285	5.3
	"50-54 years"	"50-54"	"Influenza (J09-J11)"	"GR113-077"	7	18687285	Unreliable
	"50-54 years"	"50-54"	"Pneumonia (J12-J18)"	"GR113-078"	984	18687285	5.3
	"50-54 years"	"50-54"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	10	18687285	Unreliable
	"50-54 years"	"50-54"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	8	18687285	Unreliable
	"50-54 years"	"50-54"	"Other and unspecified acute lower respiratory infections (J22,U04)"	"GR113-081"	2	18687285	Unreliable
	"50-54 years"	"50-54"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	2197	18687285	11.8
	"50-54 years"	"50-54"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	21	18687285	0.1
	"50-54 years"	"50-54"	"Emphysema (J43)"	"GR113-084"	307	18687285	1.6
	"50-54 years"	"50-54"	"Asthma (J45-J46)"	"GR113-085"	324	18687285	1.7
	"50-54 years"	"50-54"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	1545	18687285	8.3
	"50-54 years"	"50-54"	"#Pneumoconioses and chemical effects (J60-J66,J68)"	"GR113-087"	8	18687285	Unreliable
	"50-54 years"	"50-54"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	236	18687285	1.3
	"50-54 years"	"50-54"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	814	18687285	4.4
	"50-54 years"	"50-54"	"#Peptic ulcer (K25-K28)"	"GR113-090"	147	18687285	0.8
	"50-54 years"	"50-54"	"#Diseases of appendix (K35-K38)"	"GR113-091"	15	18687285	Unreliable
	"50-54 years"	"50-54"	"#Hernia (K40-K46)"	"GR113-092"	58	18687285	0.3
	"50-54 years"	"50-54"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	3702	18687285	19.8
	"50-54 years"	"50-54"	"Alcoholic liver disease (K70)"	"GR113-094"	2082	18687285	11.1
	"50-54 years"	"50-54"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	1620	18687285	8.7
	"50-54 years"	"50-54"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	68	18687285	0.4
	"50-54 years"	"50-54"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	1073	18687285	5.7
	"50-54 years"	"50-54"	"Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01,N04)"	"GR113-098"	5	18687285	Unreliable
	"50-54 years"	"50-54"	"Chronic glomerulonephritis, nephritis and nephropathy not specified as acute or chronic, and renal sclerosis unspecified (N02-N03,N05-N07,N26)"	"GR113-099"	26	18687285	0.1
	"50-54 years"	"50-54"	"Renal failure (N17-N19)"	"GR113-100"	1041	18687285	5.6
	"50-54 years"	"50-54"	"Other disorders of kidney (N25,N27)"	"GR113-101"	1	18687285	Unreliable
	"50-54 years"	"50-54"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	25	18687285	0.1
	"50-54 years"	"50-54"	"#Hyperplasia of prostate (N40)"	"GR113-103"	2	18687285	Unreliable
	"50-54 years"	"50-54"	"#Inflammatory diseases of female pelvic organs (N70-N76)"	"GR113-104"	3	18687285	Unreliable
	"50-54 years"	"50-54"	"#Pregnancy, childbirth and the puerperium (O00-O99)"	"GR113-105"	1	18687285	Unreliable
	"50-54 years"	"50-54"	"Pregnancy with abortive outcome (O00-O07)"	"GR113-106"	0	18687285	Unreliable
	"50-54 years"	"50-54"	"Other complications of pregnancy, childbirth and the puerperium (O10-O99)"	"GR113-107"	1	18687285	Unreliable
	"50-54 years"	"50-54"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	2	18687285	Unreliable
	"50-54 years"	"50-54"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	333	18687285	1.8
	"50-54 years"	"50-54"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	1622	18687285	8.7
	"50-54 years"	"50-54"	"All other diseases (Residual) "	"GR113-111"	7536	18687285	40.3
	"50-54 years"	"50-54"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	5875	18687285	31.4
	"50-54 years"	"50-54"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	2872	18687285	15.4
	"50-54 years"	"50-54"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	2553	18687285	13.7
	"50-54 years"	"50-54"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	105	18687285	0.6
	"50-54 years"	"50-54"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	214	18687285	1.1
	"50-54 years"	"50-54"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	3003	18687285	16.1
	"50-54 years"	"50-54"	"Falls (W00-W19)"	"GR113-118"	504	18687285	2.7
	"50-54 years"	"50-54"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	42	18687285	0.2
	"50-54 years"	"50-54"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	145	18687285	0.8
	"50-54 years"	"50-54"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	206	18687285	1.1
	"50-54 years"	"50-54"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	1281	18687285	6.9
	"50-54 years"	"50-54"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	825	18687285	4.4
	"50-54 years"	"50-54"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	2682	18687285	14.4
	"50-54 years"	"50-54"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	1471	18687285	7.9
	"50-54 years"	"50-54"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	1211	18687285	6.5
	"50-54 years"	"50-54"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	1004	18687285	5.4
	"50-54 years"	"50-54"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	382	18687285	2.0
	"50-54 years"	"50-54"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	622	18687285	3.3
	"50-54 years"	"50-54"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	18	18687285	Unreliable
	"50-54 years"	"50-54"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	371	18687285	2.0
	"50-54 years"	"50-54"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	13	18687285	Unreliable
	"50-54 years"	"50-54"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	358	18687285	1.9
	"50-54 years"	"50-54"	"#Operations of war and their sequelae (Y36,Y89.1)"	"GR113-134"	1	18687285	Unreliable
	"50-54 years"	"50-54"	"#Complications of medical and surgical care (Y40-Y84,Y88)"	"GR113-135"	141	18687285	0.8
	"50-54 years"	"50-54"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	26	18687285	0.1
	"55-59 years"	"55-59"	"#Salmonella infections (A01-A02)"	"GR113-001"	2	13968975	Unreliable
	"55-59 years"	"55-59"	"#Shigellosis and amebiasis (A03,A06)"	"GR113-002"	0	13968975	Unreliable
	"55-59 years"	"55-59"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	28	13968975	0.2
	"55-59 years"	"55-59"	"#Tuberculosis (A16-A19)"	"GR113-004"	63	13968975	0.5
	"55-59 years"	"55-59"	"Respiratory tuberculosis (A16)"	"GR113-005"	51	13968975	0.4
	"55-59 years"	"55-59"	"Other tuberculosis (A17-A19)"	"GR113-006"	12	13968975	Unreliable
	"55-59 years"	"55-59"	"#Whooping cough (A37)"	"GR113-007"	0	13968975	Unreliable
